#proteinId	ecNum	definition	catalyticActivity	cofactors	associatedDiseases	pathway	pathway_class	pathway_type
276971	1.1.1.1	Alcohol dehydrogenase.	An alcohol + NAD(+) = an aldehyde or ketone + NADH.	Zinc or Iron.	\N	Tyrosine metabolism	Amino Acid Metabolism	METABOLIC
276971	1.1.1.1	Alcohol dehydrogenase.	An alcohol + NAD(+) = an aldehyde or ketone + NADH.	Zinc or Iron.	\N	Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC
276971	1.1.1.1	Alcohol dehydrogenase.	An alcohol + NAD(+) = an aldehyde or ketone + NADH.	Zinc or Iron.	\N	Glycolysis / Gluconeogenesis	Carbohydrate Metabolism	METABOLIC
276971	1.1.1.1	Alcohol dehydrogenase.	An alcohol + NAD(+) = an aldehyde or ketone + NADH.	Zinc or Iron.	\N	Fatty acid metabolism	Lipid Metabolism	METABOLIC
276987	1.5.1.10	Saccharopine dehydrogenase (NADP+, L-glutamate forming).	N6-(L-1,3-dicarboxypropyl)-L-lysine + NADP(+) + H(2)O = L-glutamate + 2-aminoadipate 6-semialdehyde + NADPH.	\N	\N	Lysine biosynthesis	Amino Acid Metabolism	METABOLIC
276993	2.1.1.43	Histone-lysine N-methyltransferase.	S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine.	\N	\N	Lysine degradation	Amino Acid Metabolism	METABOLIC
277044	1.1.2.4	D-lactate dehydrogenase (cytochrome).	(R)-lactate + 2 ferricytochrome c = pyruvate + 2 ferrocytochrome c.	FAD.	\N	Pyruvate metabolism	Carbohydrate Metabolism	METABOLIC
277141	2.1.1.14	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase.	5-methyltetrahydropteroyltri-L-glutamate + L-homocysteine = tetrahydropteroyltri-L-glutamate + L-methionine.	\N	\N	Methionine metabolism	Amino Acid Metabolism	METABOLIC
277177	2.5.1.21	Farnesyl-diphosphate farnesyltransferase.	2 farnesyl diphosphate = diphosphate + presqualene diphosphate.	\N	\N	Sterol biosynthesis	Lipid Metabolism	METABOLIC
277177	2.5.1.21	Farnesyl-diphosphate farnesyltransferase.	2 farnesyl diphosphate = diphosphate + presqualene diphosphate.	\N	\N	Terpenoid biosynthesis	Biosynthesis of Secondary Metabolites	METABOLIC
277195	3.4.21.-	Serine endopeptidases.	\N	\N	\N	\N	\N	\N
277256	1.2.1.12	Glyceraldehyde 3-phosphate dehydrogenase (phosphorylating).	D-glyceraldehyde 3-phosphate + phosphate + NAD(+) = 3-phospho-D- glyceroyl phosphate + NADH.	\N	\N	Glycolysis / Gluconeogenesis	Carbohydrate Metabolism	METABOLIC
277256	1.2.1.12	Glyceraldehyde 3-phosphate dehydrogenase (phosphorylating).	D-glyceraldehyde 3-phosphate + phosphate + NAD(+) = 3-phospho-D- glyceroyl phosphate + NADH.	\N	\N	D-Arginine and D-ornithine metabolism	Metabolism of Other Amino Acids	METABOLIC
277266	3.4.25.1	Proteasome endopeptidase complex.	Cleavage at peptide bonds with very broad specificity.	\N	\N	\N	\N	\N
277271	6.3.2.17	Folylpolyglutamate synthase.	ATP + {tetrahydrofolyl-[Glu]}(N) + L-glutamate = ADP + phosphate + {tetrahydrofolyl-[Glu]}(N+1).	\N	\N	Folate biosynthesis	Metabolism of Cofactors and Vitamins	METABOLIC
277297	4.1.-.-	Carbon-carbon lyases.	\N	\N	\N	\N	\N	\N
277437	1.6.99.1	NADPH dehydrogenase.	NADPH + acceptor = NADP(+) + reduced acceptor.	FMN or FAD.	\N	\N	\N	\N
277480	3.4.19.12	Ubiquitinyl hydrolase 1.	Thiol-dependent hydrolysis of ester, thiolester, amide, peptide and isopeptide bonds formed by the C-terminal Gly of ubiquitin (a 76-residue protein attached to proteins as an intracellular targeting signal).	\N	\N	\N	\N	\N
277557	3.1.-.-	Acting on ester bonds.	\N	\N	\N	\N	\N	\N
277688	3.1.3.16	Serine/threonine specific protein phosphatase.	A phosphoprotein + H(2)O = a protein + phosphate.	\N	\N	\N	\N	\N
277752	3.4.21.-	Serine endopeptidases.	\N	\N	\N	\N	\N	\N
277760	3.4.19.12	Ubiquitinyl hydrolase 1.	Thiol-dependent hydrolysis of ester, thiolester, amide, peptide and isopeptide bonds formed by the C-terminal Gly of ubiquitin (a 76-residue protein attached to proteins as an intracellular targeting signal).	\N	\N	\N	\N	\N
277786	3.6.3.44	Xenobiotic-transporting ATPase.	ATP + H(2)O + xenobiotic(In) = ADP + phosphate + xenobiotic(Out).	\N	\N	\N	\N	\N
277794	3.4.23.24	Candidapepsin.	Preferential cleavage at the carboxyl of hydrophobic amino acids, but fails to cleave 15-Leu-|-Tyr-16, 16-Tyr-|-Leu-17 and 24-Phe-|-Phe-25 of insulin B chain. Activates trypsinogen, and degrades keratin.	\N	\N	\N	\N	\N
277801	3.6.1.3	Adenosinetriphosphatase.	ATP + H(2)O = ADP + phosphate.	\N	Hemolytic anemia due to deficiency of adenosine triphosphatase; MIM:102800.	Purine metabolism	Nucleotide Metabolism	METABOLIC
277901	3.1.3.48	Protein-tyrosine-phosphatase.	Protein tyrosine phosphate + H(2)O = protein tyrosine + phosphate.	\N	\N	\N	\N	\N
277905	3.6.1.-	In phosphorous-containing anhydrides.	\N	\N	\N	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC
277905	3.6.1.-	In phosphorous-containing anhydrides.	\N	\N	\N	Folate biosynthesis	Metabolism of Cofactors and Vitamins	METABOLIC
277933	5.3.1.23	5-methylthioribose-1-phosphate isomerase.	5-methylthio-5-deoxy-D-ribose 1-phosphate = 5-methylthio-5-deoxy-D- ribulose 1-phosphate.	\N	\N	\N	\N	\N
277942	3.5.4.-	In cyclic amidines.	\N	\N	\N	\N	\N	\N
277943	1.3.1.38	Trans-2-enoyl-CoA reductase (NADPH).	Acyl-CoA + NADP(+) = trans-2,3-dehydroacyl-CoA + NADPH.	\N	\N	\N	\N	\N
277964	3.4.24.59	Mitochondrial intermediate peptidase.	Release of an N-terminal octapeptide as second stage of processing of some proteins imported in the mitochondrion.	Zinc.	\N	\N	\N	\N
277970	3.6.1.3	Adenosinetriphosphatase.	ATP + H(2)O = ADP + phosphate.	\N	Hemolytic anemia due to deficiency of adenosine triphosphatase; MIM:102800.	Purine metabolism	Nucleotide Metabolism	METABOLIC
278120	1.6.99.3	NADH dehydrogenase.	NADH + acceptor = NAD(+) + reduced acceptor.	Flavoprotein; Iron-sulfur.	\N	\N	\N	\N
278216	3.4.25.1	Proteasome endopeptidase complex.	Cleavage at peptide bonds with very broad specificity.	\N	\N	\N	\N	\N
278282	2.5.1.9	Riboflavin synthase.	2 6,7-dimethyl-8-(1-D-ribityl)lumazine = riboflavin + 4-(1-D- ribitylamino)-5-amino-2,6-dihydroxypyrimidine.	Flavoprotein.	\N	Riboflavin metabolism	Metabolism of Cofactors and Vitamins	METABOLIC
278292	2.3.1.7	Carnitine O-acetyltransferase.	Acetyl-CoA + carnitine = CoA + O-acetylcarnitine.	\N	\N	Alanine and aspartate metabolism	Amino Acid Metabolism	METABOLIC
278302	4.2.1.20	Tryptophan synthase.	L-serine + 1-(indol-3-yl)glycerol 3-phosphate = L-tryptophan + glyceraldehyde 3-phosphate + H(2)O.	Pyridoxal-phosphate.	\N	Phenylalanine, tyrosine and tryptophan biosynthesis	Amino Acid Metabolism	METABOLIC
278314	3.1.2.1	Acetyl-CoA hydrolase.	Acetyl-CoA + H(2)O = CoA + acetate.	\N	\N	Pyruvate metabolism	Carbohydrate Metabolism	METABOLIC
278316	1.1.1.3	Homoserine dehydrogenase.	L-homoserine + NAD(P)(+) = L-aspartate 4-semialdehyde + NAD(P)H.	\N	\N	Lysine biosynthesis	Amino Acid Metabolism	METABOLIC
278316	1.1.1.3	Homoserine dehydrogenase.	L-homoserine + NAD(P)(+) = L-aspartate 4-semialdehyde + NAD(P)H.	\N	\N	Glycine, serine and threonine metabolism	Amino Acid Metabolism	METABOLIC
278350	3.1.11.2	Exodeoxyribonuclease III.	Degradation of double-stranded DNA. It acts progressively in a 3'- to 5'-direction, releasing 5'-phosphomononucleotides.	\N	\N	\N	\N	\N
278379	1.6.5.5	NADPH:quinone reductase.	NADPH + quinone = NADP(+) + semiquinone.	Zinc.	\N	\N	\N	\N
278479	2.7.7.41	Phosphatidate cytidylyltransferase.	CTP + phosphatidate = diphosphate + CDP-diacylglycerol.	\N	\N	\N	\N	\N
278479	2.7.7.41	Phosphatidate cytidylyltransferase.	CTP + phosphatidate = diphosphate + CDP-diacylglycerol.	\N	\N	Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC
278496	4.1.1.65	Phosphatidylserine decarboxylase.	Phosphatidyl-L-serine = phosphatidylethanolamine + CO(2).	Pyridoxal-phosphate or Pyruvate.	\N	Glycine, serine and threonine metabolism	Amino Acid Metabolism	METABOLIC
278496	4.1.1.65	Phosphatidylserine decarboxylase.	Phosphatidyl-L-serine = phosphatidylethanolamine + CO(2).	Pyridoxal-phosphate or Pyruvate.	\N	Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC
278514	1.14.13.-	With NADH or NADPH as one donor, and incorporation of one atom	\N	\N	\N	Methane metabolism	Energy Metabolism	METABOLIC
278514	1.14.13.-	With NADH or NADPH as one donor, and incorporation of one atom	\N	\N	\N	Phenylalanine metabolism	Amino Acid Metabolism	METABOLIC
278514	1.14.13.-	With NADH or NADPH as one donor, and incorporation of one atom	\N	\N	\N	Ubiquinone biosynthesis	Metabolism of Cofactors and Vitamins	METABOLIC
278514	1.14.13.-	With NADH or NADPH as one donor, and incorporation of one atom	\N	\N	\N	Alkaloid biosynthesis I	Biosynthesis of Secondary Metabolites	METABOLIC
278514	1.14.13.-	With NADH or NADPH as one donor, and incorporation of one atom	\N	\N	\N	Styrene degradation	Biodegradation of Xenobiotics	METABOLIC
278514	1.14.13.-	With NADH or NADPH as one donor, and incorporation of one atom	\N	\N	\N	Tryptophan metabolism	Amino Acid Metabolism	METABOLIC
278514	1.14.13.-	With NADH or NADPH as one donor, and incorporation of one atom	\N	\N	\N	Androgen and estrogen metabolism	Lipid Metabolism	METABOLIC
278514	1.14.13.-	With NADH or NADPH as one donor, and incorporation of one atom	\N	\N	\N	Sterol biosynthesis	Lipid Metabolism	METABOLIC
278514	1.14.13.-	With NADH or NADPH as one donor, and incorporation of one atom	\N	\N	\N	1,4-Dichlorobenzene degradation	Biodegradation of Xenobiotics	METABOLIC
278514	1.14.13.-	With NADH or NADPH as one donor, and incorporation of one atom	\N	\N	\N	Tyrosine metabolism	Amino Acid Metabolism	METABOLIC
278514	1.14.13.-	With NADH or NADPH as one donor, and incorporation of one atom	\N	\N	\N	Bile acid biosynthesis	Lipid Metabolism	METABOLIC
278514	1.14.13.-	With NADH or NADPH as one donor, and incorporation of one atom	\N	\N	\N	Flavonoids, stilbene and lignin biosynthesis	Biosynthesis of Secondary Metabolites	METABOLIC
278514	1.14.13.-	With NADH or NADPH as one donor, and incorporation of one atom	\N	\N	\N	Histidine metabolism	Amino Acid Metabolism	METABOLIC
278514	1.14.13.-	With NADH or NADPH as one donor, and incorporation of one atom	\N	\N	\N	gamma-Hexachlorocyclohexane degradation	Biodegradation of Xenobiotics	METABOLIC
278515	1.6.2.4	NADPH--ferrihemoprotein reductase.	NADPH + 2 ferricytochrome = NADP(+) + 2 ferrocytochrome.	FMN; FAD.	\N	\N	\N	\N
278563	2.3.1.88	Peptide alpha-N-acetyltransferase.	Acetyl-CoA + peptide = CoA + N-acetylpeptide.	\N	\N	\N	\N	\N
278590	2.3.1.12	Dihydrolipoamide S-acetyltransferase.	Acetyl-CoA + dihydrolipoamide = CoA + S-acetyldihydrolipoamide.	Lipoyl group.	\N	Glycolysis / Gluconeogenesis	Carbohydrate Metabolism	METABOLIC
278590	2.3.1.12	Dihydrolipoamide S-acetyltransferase.	Acetyl-CoA + dihydrolipoamide = CoA + S-acetyldihydrolipoamide.	Lipoyl group.	\N	Pyruvate metabolism	Carbohydrate Metabolism	METABOLIC
278592	5.5.1.4	Myo-inositol-1-phosphate synthase.	D-glucose 6-phosphate = 1L-myo-inositol 1-phosphate.	NAD.	\N	Inositol phosphate metabolism	Metabolism of Complex Lipids	METABOLIC
278592	5.5.1.4	Myo-inositol-1-phosphate synthase.	D-glucose 6-phosphate = 1L-myo-inositol 1-phosphate.	NAD.	\N	Streptomycin biosynthesis	Biosynthesis of Secondary Metabolites	METABOLIC
278682	3.5.1.4	Amidase.	A monocarboxylic acid amide + H(2)O = a monocarboxylate + NH(3).	\N	\N	Tryptophan metabolism	Amino Acid Metabolism	METABOLIC
278682	3.5.1.4	Amidase.	A monocarboxylic acid amide + H(2)O = a monocarboxylate + NH(3).	\N	\N	Benzoate degradation via CoA ligation	Biodegradation of Xenobiotics	METABOLIC
278682	3.5.1.4	Amidase.	A monocarboxylic acid amide + H(2)O = a monocarboxylate + NH(3).	\N	\N	Cyanoamino acid metabolism	Metabolism of Other Amino Acids	METABOLIC
278682	3.5.1.4	Amidase.	A monocarboxylic acid amide + H(2)O = a monocarboxylate + NH(3).	\N	\N	Phenylalanine metabolism	Amino Acid Metabolism	METABOLIC
278682	3.5.1.4	Amidase.	A monocarboxylic acid amide + H(2)O = a monocarboxylate + NH(3).	\N	\N	Arginine and proline metabolism	Amino Acid Metabolism	METABOLIC
278682	3.5.1.4	Amidase.	A monocarboxylic acid amide + H(2)O = a monocarboxylate + NH(3).	\N	\N	Styrene degradation	Biodegradation of Xenobiotics	METABOLIC
278691	3.5.4.4	Adenosine deaminase.	Adenosine + H(2)O = inosine + NH(3).	\N	Severe combined immunodeficiency (SCID); MIM:102700.	Purine metabolism	Nucleotide Metabolism	METABOLIC
278699	1.1.3.15	(S)-2-hydroxy-acid oxidase.	(S)-2-hydroxy-acid + O(2) = 2-oxo acid + H(2)O(2).	FMN.	\N	Glyoxylate and dicarboxylate metabolism	Carbohydrate Metabolism	METABOLIC
278750	1.1.1.21	Aldehyde reductase.	Alditol + NAD(P)(+) = aldose + NAD(P)H.	\N	\N	Galactose metabolism	Carbohydrate Metabolism	METABOLIC
278750	1.1.1.21	Aldehyde reductase.	Alditol + NAD(P)(+) = aldose + NAD(P)H.	\N	\N	Pyruvate metabolism	Carbohydrate Metabolism	METABOLIC
278750	1.1.1.21	Aldehyde reductase.	Alditol + NAD(P)(+) = aldose + NAD(P)H.	\N	\N	Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC
278750	1.1.1.21	Aldehyde reductase.	Alditol + NAD(P)(+) = aldose + NAD(P)H.	\N	\N	Pentose and glucuronate interconversions	Carbohydrate Metabolism	METABOLIC
278750	1.1.1.21	Aldehyde reductase.	Alditol + NAD(P)(+) = aldose + NAD(P)H.	\N	\N	Fructose and mannose metabolism	Carbohydrate Metabolism	METABOLIC
278782	1.2.1.5	Aldehyde dehydrogenase (NAD(P)+).	An aldehyde + NAD(P)(+) + H(2)O = an acid + NAD(P)H.	\N	\N	Tyrosine metabolism	Amino Acid Metabolism	METABOLIC
278782	1.2.1.5	Aldehyde dehydrogenase (NAD(P)+).	An aldehyde + NAD(P)(+) + H(2)O = an acid + NAD(P)H.	\N	\N	Glycolysis / Gluconeogenesis	Carbohydrate Metabolism	METABOLIC
278782	1.2.1.5	Aldehyde dehydrogenase (NAD(P)+).	An aldehyde + NAD(P)(+) + H(2)O = an acid + NAD(P)H.	\N	\N	Phenylalanine metabolism	Amino Acid Metabolism	METABOLIC
278782	1.2.1.5	Aldehyde dehydrogenase (NAD(P)+).	An aldehyde + NAD(P)(+) + H(2)O = an acid + NAD(P)H.	\N	\N	Histidine metabolism	Amino Acid Metabolism	METABOLIC
278787	1.14.14.1	Unspecific monooxygenase.	RH + reduced flavoprotein + O(2) = ROH + oxidized flavoprotein + H(2)O.	Heme-thiolate.	\N	Tryptophan metabolism	Amino Acid Metabolism	METABOLIC
278787	1.14.14.1	Unspecific monooxygenase.	RH + reduced flavoprotein + O(2) = ROH + oxidized flavoprotein + H(2)O.	Heme-thiolate.	\N	Fatty acid metabolism	Lipid Metabolism	METABOLIC
278787	1.14.14.1	Unspecific monooxygenase.	RH + reduced flavoprotein + O(2) = ROH + oxidized flavoprotein + H(2)O.	Heme-thiolate.	\N	gamma-Hexachlorocyclohexane degradation	Biodegradation of Xenobiotics	METABOLIC
278839	3.1.4.46	Glycerophosphodiester phosphodiesterase.	A glycerophosphodiester + H(2)O = an alcohol + sn-glycerol 3-phosphate.	\N	\N	Phospholipid degradation	Metabolism of Complex Lipids	METABOLIC
278839	3.1.4.46	Glycerophosphodiester phosphodiesterase.	A glycerophosphodiester + H(2)O = an alcohol + sn-glycerol 3-phosphate.	\N	\N	Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC
278843	3.1.3.56	Inositol-1,4,5-trisphosphate 5-phosphatase.	D-myo-inositol 1,4,5-trisphosphate + H(2)O = D-myo-inositol 1,4-bisphosphate + phosphate.	\N	\N	Inositol phosphate metabolism	Metabolism of Complex Lipids	METABOLIC
278866	3.1.26.5	Ribonuclease P.	Endonucleolytic cleavage of RNA, removing 5'-extra-nucleotide from tRNA precursor.	\N	\N	\N	\N	\N
278872	6.3.2.19	Ubiquitin--protein ligase.	ATP + ubiquitin + protein lysine = AMP + diphosphate + protein N-ubiquityllysine.	\N	\N	\N	\N	\N
278935	3.6.1.19	Nucleoside-triphosphate pyrophosphatase.	A nucleoside triphosphate + H(2)O = a nucleotide + diphosphate.	\N	\N	Pyrimidine metabolism	Nucleotide Metabolism	METABOLIC
278935	3.6.1.19	Nucleoside-triphosphate pyrophosphatase.	A nucleoside triphosphate + H(2)O = a nucleotide + diphosphate.	\N	\N	Purine metabolism	Nucleotide Metabolism	METABOLIC
278939	2.7.4.3	Adenylate kinase.	ATP + AMP = ADP + ADP.	\N	Hemolytic anemia due to deficiency of adenylate kinase; MIM:103000.	Purine metabolism	Nucleotide Metabolism	METABOLIC
278962	1.5.1.2	Pyrroline-5-carboxylate reductase.	L-proline + NAD(P)(+) = 1-pyrroline-5-carboxylate + NAD(P)H.	\N	\N	Urea cycle and metabolism of amino groups	Amino Acid Metabolism	METABOLIC
278962	1.5.1.2	Pyrroline-5-carboxylate reductase.	L-proline + NAD(P)(+) = 1-pyrroline-5-carboxylate + NAD(P)H.	\N	\N	Arginine and proline metabolism	Amino Acid Metabolism	METABOLIC
278969	2.7.-.-	Transferring phosphorous-containing groups.	\N	\N	\N	\N	\N	\N
278971	3.1.27.9	tRNA-intron endonuclease.	Endonucleolytic cleavage of pre-tRNA, producing 5'-hydroxyl and 2',3'-cyclic phosphate termini, and specifically removing the intron.	\N	\N	\N	\N	\N
278989	1.2.4.2	Oxoglutarate dehydrogenase (lipoamide).	2-oxoglutarate + lipoamide = S-succinyldihydrolipoamide + CO(2).	Thiamine pyrophosphate.	\N	Citrate cycle (TCA cycle)	Carbohydrate Metabolism	METABOLIC
278989	1.2.4.2	Oxoglutarate dehydrogenase (lipoamide).	2-oxoglutarate + lipoamide = S-succinyldihydrolipoamide + CO(2).	Thiamine pyrophosphate.	\N	Lysine degradation	Amino Acid Metabolism	METABOLIC
278989	1.2.4.2	Oxoglutarate dehydrogenase (lipoamide).	2-oxoglutarate + lipoamide = S-succinyldihydrolipoamide + CO(2).	Thiamine pyrophosphate.	\N	Tryptophan metabolism	Amino Acid Metabolism	METABOLIC
278995	1.14.14.1	Unspecific monooxygenase.	RH + reduced flavoprotein + O(2) = ROH + oxidized flavoprotein + H(2)O.	Heme-thiolate.	\N	Tryptophan metabolism	Amino Acid Metabolism	METABOLIC
278995	1.14.14.1	Unspecific monooxygenase.	RH + reduced flavoprotein + O(2) = ROH + oxidized flavoprotein + H(2)O.	Heme-thiolate.	\N	Fatty acid metabolism	Lipid Metabolism	METABOLIC
278995	1.14.14.1	Unspecific monooxygenase.	RH + reduced flavoprotein + O(2) = ROH + oxidized flavoprotein + H(2)O.	Heme-thiolate.	\N	gamma-Hexachlorocyclohexane degradation	Biodegradation of Xenobiotics	METABOLIC
279038	2.3.1.7	Carnitine O-acetyltransferase.	Acetyl-CoA + carnitine = CoA + O-acetylcarnitine.	\N	\N	Alanine and aspartate metabolism	Amino Acid Metabolism	METABOLIC
279049	3.2.1.21	Beta-glucosidase.	Hydrolysis of terminal, non-reducing beta-D-glucose residues with release of beta-D-glucose.	\N	\N	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC
279049	3.2.1.21	Beta-glucosidase.	Hydrolysis of terminal, non-reducing beta-D-glucose residues with release of beta-D-glucose.	\N	\N	Cyanoamino acid metabolism	Metabolism of Other Amino Acids	METABOLIC
279049	3.2.1.21	Beta-glucosidase.	Hydrolysis of terminal, non-reducing beta-D-glucose residues with release of beta-D-glucose.	\N	\N	Flavonoids, stilbene and lignin biosynthesis	Biosynthesis of Secondary Metabolites	METABOLIC
279066	1.5.1.20	Methylenetetrahydrofolate reductase (NADPH).	5-methyltetrahydrofolate + NADP(+) = 5,10-methylenetetrahydrofolate + NADPH.	FAD.	Homocystinuria II (MTHFR deficiency); MIM:236250.	\N	\N	\N
279084	3.1.3.16	Serine/threonine specific protein phosphatase.	A phosphoprotein + H(2)O = a protein + phosphate.	\N	\N	\N	\N	\N
279124	2.4.1.15	Alpha,alpha-trehalose-phosphate synthase (UDP-forming).	UDP-glucose + D-glucose 6-phosphate = UDP + alpha,alpha-trehalose 6-phosphate.	\N	\N	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC
279184	3.4.22.-	Cysteine endopeptidases.	\N	\N	\N	\N	\N	\N
279199	1.1.1.-	With NAD(+) or NADP(+) as acceptor.	\N	\N	\N	Bile acid biosynthesis	Lipid Metabolism	METABOLIC
279199	1.1.1.-	With NAD(+) or NADP(+) as acceptor.	\N	\N	\N	Vitamin B6 metabolism	Metabolism of Cofactors and Vitamins	METABOLIC
279199	1.1.1.-	With NAD(+) or NADP(+) as acceptor.	\N	\N	\N	Glycine, serine and threonine metabolism	Amino Acid Metabolism	METABOLIC
279199	1.1.1.-	With NAD(+) or NADP(+) as acceptor.	\N	\N	\N	Butanoate metabolism	Carbohydrate Metabolism	METABOLIC
279199	1.1.1.-	With NAD(+) or NADP(+) as acceptor.	\N	\N	\N	Fructose and mannose metabolism	Carbohydrate Metabolism	METABOLIC
279199	1.1.1.-	With NAD(+) or NADP(+) as acceptor.	\N	\N	\N	Galactose metabolism	Carbohydrate Metabolism	METABOLIC
279199	1.1.1.-	With NAD(+) or NADP(+) as acceptor.	\N	\N	\N	Lysine degradation	Amino Acid Metabolism	METABOLIC
279199	1.1.1.-	With NAD(+) or NADP(+) as acceptor.	\N	\N	\N	Nucleotide sugars metabolism	Nucleotide Metabolism	METABOLIC
279199	1.1.1.-	With NAD(+) or NADP(+) as acceptor.	\N	\N	\N	Ascorbate and aldarate metabolism	Carbohydrate Metabolism	METABOLIC
279199	1.1.1.-	With NAD(+) or NADP(+) as acceptor.	\N	\N	\N	Tetrachloroethene degradation	Biodegradation of Xenobiotics	METABOLIC
279199	1.1.1.-	With NAD(+) or NADP(+) as acceptor.	\N	\N	\N	Benzoate degradation via CoA ligation	Biodegradation of Xenobiotics	METABOLIC
279199	1.1.1.-	With NAD(+) or NADP(+) as acceptor.	\N	\N	\N	Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC
279205	1.1.1.141	15-hydroxyprostaglandin dehydrogenase (NAD+).	(5Z,13E)-(15S)-11-alpha,15-dihydroxy-9-oxoprost-13-enoate + NAD(+) = (5Z,13E)-11-alpha-hydroxy-9,15-dioxoprost-13-enoate + NADH.	\N	\N	\N	\N	\N
279248	3.6.1.1	Inorganic pyrophosphatase.	Diphosphate + H(2)O = 2 phosphate.	\N	\N	Oxidative phosphorylation	Energy Metabolism	METABOLIC
279323	2.4.1.41	Polypeptide N-acetylgalactosaminyltransferase.	UDP-N-acetyl-D-galactosamine + polypeptide = UDP + N-acetyl-D- galactosaminyl-polypeptide.	Manganese; Calcium.	\N	O-Glycans biosynthesis	Metabolism of Complex Carbohydrates	METABOLIC
279335	3.4.24.64	Mitochondrial processing peptidase.	Release of N-terminal transit peptides from precursor proteins imported into the mitochondrion, typically with Arg in position P2.	Zinc.	\N	\N	\N	\N
